,zipcode,N1,agi_stub
146544,78839,0.0,6
146545,78840,8570.0,1
146546,78840,5640.0,2
146547,78840,2850.0,3
146548,78840,1510.0,4
146549,78840,1870.0,5
146550,78840,290.0,6
146551,78850,220.0,1
146552,78850,140.0,2
146553,78850,80.0,3
146554,78850,50.0,4
146555,78850,80.0,5
146556,78850,30.0,6
146557,78852,10630.0,1
146558,78852,6850.0,2
146559,78852,2880.0,3
146560,78852,1240.0,4
146561,78852,1250.0,5
146562,78852,160.0,6
146563,78861,2050.0,1
146564,78861,1480.0,2
146565,78861,740.0,3
146566,78861,440.0,4
146567,78861,670.0,5
146568,78861,180.0,6
146569,78870,130.0,1
146570,78870,110.0,2
146571,78870,50.0,3
146572,78870,30.0,4
146573,78870,60.0,5
146574,78870,0.0,6
146575,78873,330.0,1
146576,78873,200.0,2
146577,78873,130.0,3
146578,78873,80.0,4
146579,78873,110.0,5
146580,78873,40.0,6
146581,78877,150.0,1
146582,78877,100.0,2
146583,78877,60.0,3
146584,78877,20.0,4
146585,78877,40.0,5
146586,78877,0.0,6
146587,78879,50.0,1
146588,78879,30.0,2
146589,78879,40.0,3
146590,78879,0.0,4
146591,78879,40.0,5
146592,78879,0.0,6
146593,78880,270.0,1
146594,78880,180.0,2
146595,78880,80.0,3
146596,78880,60.0,4
146597,78880,70.0,5
146598,78880,20.0,6
146599,78881,410.0,1
146600,78881,270.0,2
146601,78881,130.0,3
146602,78881,70.0,4
146603,78881,70.0,5
146604,78881,20.0,6
146605,78883,50.0,1
146606,78883,40.0,2
146607,78883,40.0,3
146608,78883,0.0,4
146609,78883,30.0,5
146610,78883,0.0,6
146611,78884,190.0,1
146612,78884,110.0,2
146613,78884,90.0,3
146614,78884,50.0,4
146615,78884,80.0,5
146616,78884,30.0,6
146617,78886,90.0,1
146618,78886,70.0,2
146619,78886,60.0,3
146620,78886,0.0,4
146621,78886,30.0,5
146622,78886,0.0,6
146623,78931,40.0,1
146624,78931,30.0,2
146625,78931,30.0,3
146626,78931,0.0,4
146627,78931,30.0,5
146628,78931,0.0,6
146629,78932,120.0,1
146630,78932,100.0,2
146631,78932,60.0,3
146632,78932,40.0,4
146633,78932,70.0,5
146634,78932,30.0,6
146635,78933,190.0,1
146636,78933,120.0,2
146637,78933,110.0,3
146638,78933,80.0,4
146639,78933,140.0,5
146640,78933,80.0,6
146641,78934,1120.0,1
146642,78934,790.0,2
146643,78934,460.0,3
146644,78934,300.0,4
146645,78934,450.0,5
146646,78934,160.0,6
146647,78935,170.0,1
146648,78935,100.0,2
146649,78935,70.0,3
146650,78935,30.0,4
146651,78935,70.0,5
146652,78935,30.0,6
146653,78938,60.0,1
146654,78938,50.0,2
146655,78938,40.0,3
146656,78938,0.0,4
146657,78938,20.0,5
146658,78938,0.0,6
146659,78940,270.0,1
146660,78940,210.0,2
146661,78940,170.0,3
146662,78940,130.0,4
146663,78940,180.0,5
146664,78940,50.0,6
146665,78941,510.0,1
146666,78941,390.0,2
146667,78941,200.0,3
146668,78941,130.0,4
146669,78941,220.0,5
146670,78941,60.0,6
146671,78942,1490.0,1
146672,78942,1280.0,2
146673,78942,580.0,3
146674,78942,400.0,4
146675,78942,500.0,5
146676,78942,110.0,6
146677,78943,70.0,1
146678,78943,60.0,2
146679,78943,50.0,3
146680,78943,0.0,4
146681,78943,0.0,5
146682,78943,0.0,6
146683,78944,110.0,1
146684,78944,80.0,2
146685,78944,40.0,3
146686,78944,40.0,4
146687,78944,50.0,5
146688,78944,20.0,6
146689,78945,1500.0,1
146690,78945,1170.0,2
146691,78945,750.0,3
146692,78945,480.0,4
146693,78945,790.0,5
146694,78945,270.0,6
146695,78946,200.0,1
146696,78946,120.0,2
146697,78946,80.0,3
146698,78946,50.0,4
146699,78946,70.0,5
146700,78946,20.0,6
146701,78947,620.0,1
146702,78947,500.0,2
146703,78947,330.0,3
146704,78947,250.0,4
146705,78947,360.0,5
146706,78947,90.0,6
146707,78948,140.0,1
146708,78948,100.0,2
146709,78948,50.0,3
146710,78948,50.0,4
146711,78948,80.0,5
146712,78948,0.0,6
146713,78949,60.0,1
146714,78949,50.0,2
146715,78949,40.0,3
146716,78949,30.0,4
146717,78949,60.0,5
146718,78949,0.0,6
146719,78950,290.0,1
146720,78950,180.0,2
146721,78950,140.0,3
146722,78950,100.0,4
146723,78950,190.0,5
146724,78950,90.0,6
146725,78953,140.0,1
146726,78953,130.0,2
146727,78953,70.0,3
146728,78953,50.0,4
146729,78953,130.0,5
146730,78953,0.0,6
146731,78954,180.0,1
146732,78954,90.0,2
146733,78954,70.0,3
146734,78954,50.0,4
146735,78954,110.0,5
146736,78954,90.0,6
146737,78956,860.0,1
146738,78956,650.0,2
146739,78956,370.0,3
146740,78956,220.0,4
146741,78956,340.0,5
146742,78956,100.0,6
146743,78957,1460.0,1
146744,78957,1170.0,2
146745,78957,730.0,3
146746,78957,420.0,4
146747,78957,640.0,5
146748,78957,150.0,6
146749,78959,380.0,1
146750,78959,320.0,2
146751,78959,110.0,3
146752,78959,60.0,4
146753,78959,80.0,5
146754,78959,0.0,6
146755,78962,740.0,1
146756,78962,520.0,2
146757,78962,330.0,3
146758,78962,230.0,4
146759,78962,350.0,5
146760,78962,120.0,6
146761,78963,120.0,1
146762,78963,120.0,2
146763,78963,70.0,3
146764,78963,40.0,4
146765,78963,70.0,5
146766,78963,0.0,6
146767,79001,40.0,1
146768,79001,30.0,2
146769,79001,40.0,3
146770,79001,0.0,4
146771,79001,20.0,5
146772,79001,0.0,6
146773,79005,180.0,1
146774,79005,150.0,2
146775,79005,100.0,3
146776,79005,70.0,4
146777,79005,80.0,5
146778,79005,20.0,6
146779,79007,1990.0,1
146780,79007,1270.0,2
146781,79007,800.0,3
146782,79007,490.0,4
146783,79007,780.0,5
146784,79007,170.0,6
146785,79009,270.0,1
146786,79009,260.0,2
146787,79009,170.0,3
146788,79009,70.0,4
146789,79009,60.0,5
146790,79009,0.0,6
146791,79012,80.0,1
146792,79012,50.0,2
146793,79012,40.0,3
146794,79012,30.0,4
146795,79012,110.0,5
146796,79012,30.0,6
146797,79013,390.0,1
146798,79013,610.0,2
146799,79013,220.0,3
146800,79013,60.0,4
146801,79013,30.0,5
146802,79013,0.0,6
146803,79014,450.0,1
146804,79014,310.0,2
146805,79014,260.0,3
146806,79014,160.0,4
146807,79014,240.0,5
146808,79014,80.0,6
146809,79015,2940.0,1
146810,79015,2010.0,2
146811,79015,1180.0,3
146812,79015,1000.0,4
146813,79015,1890.0,5
146814,79015,560.0,6
146815,79018,50.0,1
146816,79018,50.0,2
146817,79018,30.0,3
146818,79018,30.0,4
146819,79018,20.0,5
146820,79018,0.0,6
146821,79019,240.0,1
146822,79019,190.0,2
146823,79019,100.0,3
146824,79019,100.0,4
146825,79019,160.0,5
146826,79019,30.0,6
146827,79022,1330.0,1
146828,79022,1270.0,2
146829,79022,730.0,3
146830,79022,380.0,4
146831,79022,480.0,5
146832,79022,170.0,6
146833,79024,40.0,1
146834,79024,40.0,2
146835,79024,30.0,3
146836,79024,20.0,4
146837,79024,20.0,5
146838,79024,0.0,6
146839,79027,720.0,1
146840,79027,590.0,2
146841,79027,300.0,3
146842,79027,120.0,4
146843,79027,110.0,5
146844,79027,40.0,6
146845,79029,2190.0,1
146846,79029,2080.0,2
146847,79029,1240.0,3
146848,79029,650.0,4
146849,79029,790.0,5
146850,79029,150.0,6
146851,79031,150.0,1
146852,79031,120.0,2
146853,79031,70.0,3
146854,79031,30.0,4
146855,79031,60.0,5
146856,79031,0.0,6
146857,79034,80.0,1
146858,79034,60.0,2
146859,79034,50.0,3
146860,79034,30.0,4
146861,79034,40.0,5
146862,79034,0.0,6
146863,79035,630.0,1
146864,79035,610.0,2
146865,79035,420.0,3
146866,79035,190.0,4
146867,79035,180.0,5
146868,79035,40.0,6
146869,79036,660.0,1
146870,79036,410.0,2
146871,79036,290.0,3
146872,79036,250.0,4
146873,79036,450.0,5
146874,79036,60.0,6
146875,79039,100.0,1
146876,79039,70.0,2
146877,79039,50.0,3
146878,79039,30.0,4
146879,79039,60.0,5
146880,79039,20.0,6
146881,79040,180.0,1
146882,79040,200.0,2
146883,79040,120.0,3
146884,79040,60.0,4
146885,79040,90.0,5
146886,79040,40.0,6
146887,79041,450.0,1
146888,79041,360.0,2
146889,79041,160.0,3
146890,79041,80.0,4
146891,79041,90.0,5
146892,79041,20.0,6
146893,79042,150.0,1
146894,79042,110.0,2
146895,79042,100.0,3
146896,79042,50.0,4
146897,79042,80.0,5
146898,79042,0.0,6
146899,79043,170.0,1
146900,79043,180.0,2
146901,79043,90.0,3
146902,79043,20.0,4
146903,79043,20.0,5
146904,79043,0.0,6
146905,79044,180.0,1
146906,79044,130.0,2
146907,79044,60.0,3
146908,79044,30.0,4
146909,79044,50.0,5
146910,79044,0.0,6
146911,79045,2940.0,1
146912,79045,2280.0,2
146913,79045,1390.0,3
146914,79045,560.0,4
146915,79045,480.0,5
146916,79045,140.0,6
146917,79046,50.0,1
146918,79046,30.0,2
146919,79046,30.0,3
146920,79046,20.0,4
146921,79046,30.0,5
146922,79046,0.0,6
146923,79052,170.0,1
146924,79052,160.0,2
146925,79052,70.0,3
146926,79052,40.0,4
146927,79052,40.0,5
146928,79052,0.0,6
146929,79057,170.0,1
146930,79057,100.0,2
146931,79057,60.0,3
146932,79057,40.0,4
146933,79057,50.0,5
146934,79057,0.0,6
146935,79059,90.0,1
146936,79059,80.0,2
146937,79059,40.0,3
146938,79059,40.0,4
146939,79059,60.0,5
146940,79059,0.0,6
146941,79061,40.0,1
146942,79061,30.0,2
146943,79061,30.0,3
146944,79061,20.0,4
146945,79061,30.0,5
146946,79061,0.0,6
146947,79062,30.0,1
146948,79062,30.0,2
146949,79062,20.0,3
146950,79062,0.0,4
146951,79062,20.0,5
146952,79062,0.0,6
146953,79063,100.0,1
146954,79063,80.0,2
146955,79063,50.0,3
146956,79063,30.0,4
146957,79063,60.0,5
146958,79063,30.0,6
146959,79064,350.0,1
146960,79064,280.0,2
146961,79064,150.0,3
146962,79064,70.0,4
146963,79064,90.0,5
146964,79064,0.0,6
146965,79065,2780.0,1
146966,79065,2020.0,2
146967,79065,1160.0,3
146968,79065,660.0,4
146969,79065,890.0,5
146970,79065,170.0,6
146971,79068,360.0,1
146972,79068,240.0,2
146973,79068,200.0,3
146974,79068,180.0,4
146975,79068,280.0,5
146976,79068,50.0,6
146977,79070,1290.0,1
146978,79070,1100.0,2
146979,79070,690.0,3
146980,79070,340.0,4
146981,79070,460.0,5
146982,79070,120.0,6
146983,79072,4010.0,1
146984,79072,3040.0,2
146985,79072,1360.0,3
146986,79072,670.0,4
146987,79072,660.0,5
146988,79072,180.0,6
146989,79079,420.0,1
146990,79079,240.0,2
146991,79079,150.0,3
146992,79079,70.0,4
146993,79079,120.0,5
146994,79079,30.0,6
146995,79080,70.0,1
146996,79080,50.0,2
146997,79080,40.0,3
146998,79080,20.0,4
146999,79080,30.0,5
147000,79080,0.0,6
147001,79081,460.0,1
147002,79081,410.0,2
147003,79081,230.0,3
147004,79081,140.0,4
147005,79081,180.0,5
147006,79081,60.0,6
147007,79082,30.0,1
147008,79082,30.0,2
147009,79082,40.0,3
147010,79082,0.0,4
147011,79082,20.0,5
147012,79082,0.0,6
147013,79083,300.0,1
147014,79083,200.0,2
147015,79083,160.0,3
147016,79083,100.0,4
147017,79083,170.0,5
147018,79083,40.0,6
147019,79084,270.0,1
147020,79084,300.0,2
147021,79084,180.0,3
147022,79084,90.0,4
147023,79084,100.0,5
147024,79084,40.0,6
147025,79086,230.0,1
147026,79086,240.0,2
147027,79086,140.0,3
147028,79086,90.0,4
147029,79086,120.0,5
147030,79086,30.0,6
147031,79087,80.0,1
147032,79087,100.0,2
147033,79087,50.0,3
147034,79087,30.0,4
147035,79087,30.0,5
147036,79087,0.0,6
147037,79088,830.0,1
147038,79088,570.0,2
147039,79088,270.0,3
147040,79088,170.0,4
147041,79088,160.0,5
147042,79088,40.0,6
147043,79092,170.0,1
147044,79092,130.0,2
147045,79092,90.0,3
147046,79092,60.0,4
147047,79092,80.0,5
147048,79092,30.0,6
147049,79095,400.0,1
147050,79095,250.0,2
147051,79095,130.0,3
147052,79095,90.0,4
147053,79095,120.0,5
147054,79095,40.0,6
147055,79096,290.0,1
147056,79096,170.0,2
147057,79096,150.0,3
147058,79096,90.0,4
147059,79096,100.0,5
147060,79096,30.0,6
147061,79097,130.0,1
147062,79097,110.0,2
147063,79097,70.0,3
147064,79097,50.0,4
147065,79097,110.0,5
147066,79097,0.0,6
147067,79098,60.0,1
147068,79098,50.0,2
147069,79098,50.0,3
147070,79098,0.0,4
147071,79098,40.0,5
147072,79098,0.0,6
147073,79101,520.0,1
147074,79101,280.0,2
147075,79101,100.0,3
147076,79101,50.0,4
147077,79101,50.0,5
147078,79101,50.0,6
147079,79102,1670.0,1
147080,79102,1270.0,2
147081,79102,540.0,3
147082,79102,300.0,4
147083,79102,260.0,5
147084,79102,70.0,6
147085,79103,1970.0,1
147086,79103,1510.0,2
147087,79103,690.0,3
147088,79103,310.0,4
147089,79103,240.0,5
147090,79103,0.0,6
147091,79104,1400.0,1
147092,79104,980.0,2
147093,79104,360.0,3
147094,79104,120.0,4
147095,79104,70.0,5
147096,79104,0.0,6
147097,79106,4750.0,1
147098,79106,3480.0,2
147099,79106,1610.0,3
147100,79106,910.0,4
147101,79106,1090.0,5
147102,79106,230.0,6
147103,79107,6660.0,1
147104,79107,4280.0,2
147105,79107,1420.0,3
147106,79107,500.0,4
147107,79107,320.0,5
147108,79107,0.0,6
147109,79108,1910.0,1
147110,79108,1500.0,2
147111,79108,770.0,3
147112,79108,510.0,4
147113,79108,590.0,5
147114,79108,60.0,6
147115,79109,6510.0,1
147116,79109,4980.0,2
147117,79109,3070.0,3
147118,79109,1910.0,4
147119,79109,2910.0,5
147120,79109,690.0,6
147121,79110,3090.0,1
147122,79110,2600.0,2
147123,79110,1400.0,3
147124,79110,730.0,4
147125,79110,740.0,5
147126,79110,70.0,6
147127,79111,160.0,1
147128,79111,200.0,2
147129,79111,120.0,3
147130,79111,50.0,4
147131,79111,30.0,5
147132,79111,0.0,6
147133,79118,3610.0,1
147134,79118,3030.0,2
147135,79118,1940.0,3
147136,79118,1390.0,4
147137,79118,1960.0,5
147138,79118,390.0,6
147139,79119,2350.0,1
147140,79119,1690.0,2
147141,79119,1330.0,3
147142,79119,1140.0,4
147143,79119,2610.0,5
147144,79119,1060.0,6
147145,79121,740.0,1
147146,79121,530.0,2
147147,79121,430.0,3
147148,79121,370.0,4
147149,79121,660.0,5
147150,79121,270.0,6
147151,79124,1240.0,1
147152,79124,780.0,2
147153,79124,540.0,3
147154,79124,480.0,4
147155,79124,1270.0,5
147156,79124,660.0,6
147157,79201,910.0,1
147158,79201,640.0,2
147159,79201,350.0,3
147160,79201,230.0,4
147161,79201,260.0,5
147162,79201,50.0,6
147163,79225,140.0,1
147164,79225,130.0,2
147165,79225,50.0,3
147166,79225,30.0,4
147167,79225,50.0,5
147168,79225,0.0,6
147169,79226,510.0,1
147170,79226,280.0,2
147171,79226,150.0,3
147172,79226,80.0,4
147173,79226,150.0,5
147174,79226,0.0,6
147175,79227,190.0,1
147176,79227,120.0,2
147177,79227,60.0,3
147178,79227,30.0,4
147179,79227,70.0,5
147180,79227,0.0,6
147181,79229,40.0,1
147182,79229,30.0,2
147183,79229,20.0,3
147184,79229,40.0,4
147185,79229,0.0,5
147186,79229,0.0,6
147187,79235,510.0,1
147188,79235,420.0,2
147189,79235,200.0,3
147190,79235,100.0,4
147191,79235,140.0,5
147192,79235,50.0,6
147193,79237,80.0,1
147194,79237,50.0,2
147195,79237,30.0,3
147196,79237,20.0,4
147197,79237,0.0,5
147198,79237,0.0,6
147199,79241,320.0,1
147200,79241,310.0,2
147201,79241,130.0,3
147202,79241,70.0,4
147203,79241,120.0,5
147204,79241,0.0,6
147205,79244,110.0,1
147206,79244,70.0,2
147207,79244,40.0,3
147208,79244,30.0,4
147209,79244,40.0,5
147210,79244,0.0,6
147211,79245,410.0,1
147212,79245,260.0,2
147213,79245,100.0,3
147214,79245,70.0,4
147215,79245,80.0,5
147216,79245,0.0,6
147217,79248,230.0,1
147218,79248,150.0,2
147219,79248,90.0,3
147220,79248,50.0,4
147221,79248,60.0,5
147222,79248,0.0,6
147223,79250,190.0,1
147224,79250,180.0,2
147225,79250,80.0,3
147226,79250,50.0,4
147227,79250,60.0,5
147228,79250,0.0,6
147229,79252,480.0,1
147230,79252,340.0,2
147231,79252,190.0,3
147232,79252,110.0,4
147233,79252,120.0,5
147234,79252,0.0,6
147235,79255,60.0,1
147236,79255,50.0,2
147237,79255,40.0,3
147238,79255,0.0,4
147239,79255,20.0,5
147240,79255,0.0,6
147241,79256,50.0,1
147242,79256,50.0,2
147243,79256,0.0,3
147244,79256,30.0,4
147245,79256,0.0,5
147246,79256,0.0,6
147247,79257,150.0,1
147248,79257,90.0,2
147249,79257,60.0,3
147250,79257,40.0,4
147251,79257,70.0,5
147252,79257,0.0,6
147253,79261,80.0,1
147254,79261,60.0,2
147255,79261,0.0,3
147256,79261,40.0,4
147257,79261,0.0,5
147258,79261,0.0,6
147259,79311,460.0,1
147260,79311,360.0,2
147261,79311,200.0,3
147262,79311,120.0,4
147263,79311,200.0,5
147264,79311,50.0,6
147265,79312,130.0,1
147266,79312,120.0,2
147267,79312,50.0,3
147268,79312,20.0,4
147269,79312,30.0,5
147270,79312,0.0,6
147271,79313,230.0,1
147272,79313,170.0,2
147273,79313,90.0,3
147274,79313,60.0,4
147275,79313,70.0,5
147276,79313,0.0,6
147277,79316,1790.0,1
147278,79316,1120.0,2
147279,79316,530.0,3
147280,79316,290.0,4
147281,79316,300.0,5
147282,79316,100.0,6
147283,79322,280.0,1
147284,79322,240.0,2
147285,79322,100.0,3
147286,79322,50.0,4
147287,79322,70.0,5
147288,79322,0.0,6
147289,79323,950.0,1
147290,79323,730.0,2
147291,79323,490.0,3
147292,79323,280.0,4
147293,79323,380.0,5
147294,79323,70.0,6
147295,79325,260.0,1
147296,79325,240.0,2
147297,79325,150.0,3
147298,79325,90.0,4
147299,79325,100.0,5
147300,79325,40.0,6
147301,79329,430.0,1
147302,79329,360.0,2
147303,79329,190.0,3
147304,79329,150.0,4
147305,79329,250.0,5
147306,79329,90.0,6
147307,79331,1780.0,1
147308,79331,1130.0,2
147309,79331,620.0,3
147310,79331,350.0,4
147311,79331,430.0,5
147312,79331,170.0,6
147313,79336,2540.0,1
147314,79336,1730.0,2
147315,79336,980.0,3
147316,79336,610.0,4
147317,79336,780.0,5
147318,79336,200.0,6
147319,79339,1140.0,1
147320,79339,820.0,2
147321,79339,400.0,3
147322,79339,230.0,4
147323,79339,230.0,5
147324,79339,50.0,6
147325,79342,60.0,1
147326,79342,40.0,2
147327,79342,40.0,3
147328,79342,0.0,4
147329,79342,30.0,5
147330,79342,0.0,6
147331,79343,230.0,1
147332,79343,160.0,2
147333,79343,100.0,3
147334,79343,40.0,4
147335,79343,60.0,5
147336,79343,0.0,6
147337,79345,140.0,1
147338,79345,110.0,2
147339,79345,60.0,3
147340,79345,30.0,4
147341,79345,50.0,5
147342,79345,0.0,6
147343,79346,330.0,1
147344,79346,240.0,2
147345,79346,120.0,3
147346,79346,70.0,4
147347,79346,80.0,5
147348,79346,0.0,6
147349,79347,1020.0,1
147350,79347,810.0,2
147351,79347,400.0,3
147352,79347,190.0,4
147353,79347,220.0,5
147354,79347,60.0,6
147355,79350,110.0,1
147356,79350,100.0,2
147357,79350,60.0,3
147358,79350,30.0,4
147359,79350,40.0,5
147360,79350,0.0,6
147361,79351,170.0,1
147362,79351,150.0,2
147363,79351,80.0,3
147364,79351,60.0,4
147365,79351,60.0,5
147366,79351,0.0,6
147367,79355,260.0,1
147368,79355,200.0,2
147369,79355,140.0,3
147370,79355,80.0,4
147371,79355,80.0,5
147372,79355,30.0,6
147373,79356,830.0,1
147374,79356,480.0,2
147375,79356,280.0,3
147376,79356,150.0,4
147377,79356,180.0,5
147378,79356,50.0,6
147379,79357,390.0,1
147380,79357,270.0,2
147381,79357,120.0,3
147382,79357,50.0,4
147383,79357,60.0,5
147384,79357,0.0,6
147385,79358,190.0,1
147386,79358,130.0,2
147387,79358,90.0,3
147388,79358,60.0,4
147389,79358,100.0,5
147390,79358,50.0,6
147391,79359,470.0,1
147392,79359,330.0,2
147393,79359,180.0,3
147394,79359,90.0,4
147395,79359,110.0,5
147396,79359,30.0,6
147397,79360,2530.0,1
147398,79360,1660.0,2
147399,79360,1010.0,3
147400,79360,590.0,4
147401,79360,810.0,5
147402,79360,280.0,6
147403,79363,870.0,1
147404,79363,630.0,2
147405,79363,360.0,3
147406,79363,290.0,4
147407,79363,490.0,5
147408,79363,150.0,6
147409,79364,1340.0,1
147410,79364,1000.0,2
147411,79364,470.0,3
147412,79364,280.0,4
147413,79364,310.0,5
147414,79364,70.0,6
147415,79366,110.0,1
147416,79366,80.0,2
147417,79366,70.0,3
147418,79366,70.0,4
147419,79366,150.0,5
147420,79366,70.0,6
147421,79367,110.0,1
147422,79367,90.0,2
147423,79367,50.0,3
147424,79367,20.0,4
147425,79367,40.0,5
147426,79367,0.0,6
147427,79370,270.0,1
147428,79370,140.0,2
147429,79370,80.0,3
147430,79370,50.0,4
147431,79370,80.0,5
147432,79370,0.0,6
147433,79371,190.0,1
147434,79371,160.0,2
147435,79371,80.0,3
147436,79371,60.0,4
147437,79371,80.0,5
147438,79371,30.0,6
147439,79372,190.0,1
147440,79372,170.0,2
147441,79372,100.0,3
147442,79372,70.0,4
147443,79372,90.0,5
147444,79372,20.0,6
147445,79373,440.0,1
147446,79373,360.0,2
147447,79373,170.0,3
147448,79373,110.0,4
147449,79373,180.0,5
147450,79373,50.0,6
147451,79377,40.0,1
147452,79377,40.0,2
147453,79377,20.0,3
147454,79377,0.0,4
147455,79377,20.0,5
147456,79377,0.0,6
147457,79381,190.0,1
147458,79381,150.0,2
147459,79381,70.0,3
147460,79381,60.0,4
147461,79381,110.0,5
147462,79381,50.0,6
147463,79382,1250.0,1
147464,79382,840.0,2
147465,79382,510.0,3
147466,79382,410.0,4
147467,79382,760.0,5
147468,79382,240.0,6
147469,79401,1660.0,1
147470,79401,490.0,2
147471,79401,140.0,3
147472,79401,50.0,4
147473,79401,70.0,5
147474,79401,30.0,6
147475,79403,3540.0,1
147476,79403,2120.0,2
147477,79403,660.0,3
147478,79403,280.0,4
147479,79403,260.0,5
147480,79403,50.0,6
147481,79404,2160.0,1
147482,79404,1250.0,2
147483,79404,390.0,3
147484,79404,150.0,4
147485,79404,140.0,5
147486,79404,30.0,6
147487,79407,3860.0,1
147488,79407,3200.0,2
147489,79407,1550.0,3
147490,79407,800.0,4
147491,79407,1010.0,5
147492,79407,440.0,6
147493,79410,1430.0,1
147494,79410,910.0,2
147495,79410,390.0,3
147496,79410,210.0,4
147497,79410,280.0,5
147498,79410,150.0,6
147499,79411,1600.0,1
147500,79411,900.0,2
147501,79411,240.0,3
147502,79411,90.0,4
147503,79411,80.0,5
147504,79411,0.0,6
147505,79412,3120.0,1
147506,79412,1960.0,2
147507,79412,670.0,3
147508,79412,300.0,4
147509,79412,230.0,5
147510,79412,0.0,6
147511,79413,3590.0,1
147512,79413,2540.0,2
147513,79413,1400.0,3
147514,79413,840.0,4
147515,79413,980.0,5
147516,79413,220.0,6
147517,79414,3310.0,1
147518,79414,2640.0,2
147519,79414,1050.0,3
147520,79414,480.0,4
147521,79414,340.0,5
147522,79414,40.0,6
147523,79415,3790.0,1
147524,79415,1990.0,2
147525,79415,600.0,3
147526,79415,270.0,4
147527,79415,280.0,5
147528,79415,70.0,6
147529,79416,5720.0,1
147530,79416,4020.0,2
147531,79416,2230.0,3
147532,79416,1300.0,4
147533,79416,1650.0,5
147534,79416,490.0,6
147535,79423,6100.0,1
147536,79423,5030.0,2
147537,79423,3230.0,3
147538,79423,2050.0,4
147539,79423,3130.0,5
147540,79423,1100.0,6
147541,79424,6170.0,1
147542,79424,4760.0,2
147543,79424,3520.0,3
147544,79424,2690.0,4
147545,79424,5450.0,5
147546,79424,2280.0,6
147547,79501,510.0,1
147548,79501,430.0,2
147549,79501,220.0,3
147550,79501,120.0,4
147551,79501,160.0,5
147552,79501,30.0,6
147553,79502,150.0,1
147554,79502,140.0,2
147555,79502,80.0,3
147556,79502,40.0,4
147557,79502,70.0,5
147558,79502,0.0,6
147559,79504,470.0,1
147560,79504,310.0,2
147561,79504,200.0,3
147562,79504,130.0,4
147563,79504,160.0,5
147564,79504,30.0,6
147565,79506,110.0,1
147566,79506,60.0,2
147567,79506,40.0,3
147568,79506,30.0,4
147569,79506,60.0,5
147570,79506,0.0,6
147571,79508,220.0,1
